,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
788,817,1,P1,,,,,,,,,Leilighet,Passivhus,182,91.18933874721138,,14.352845,67.269647,False,False,False,False,True,False,0,0,False,0,0,23600.0,2.0,2.0,16335.405454295198,0,0,7286.514571099399,0,0,0,0.87335157,0,0,0.6514841606,0,0,0,1.0694427016,0,0,0.6817644105999999,0,0,0,Alle bygg er passivhus,0,0
789,818,1,P1,,,,,,,,,Butikk,Passivhus,2610,1305.962594849928,,14.368231,67.270773,False,False,False,False,True,False,0,0,False,0,0,465300.0,93.0,64.0,104607.720298071,0,0,360685.26791144104,0,0,0,10.410785487,0,0,82.519685397,0,0,0,9.282922532999999,0,0,54.889132589999996,0,0,0,Alle bygg er passivhus,0,0
790,819,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19127795238302,,14.386235,67.269144,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
791,820,1,P1,,,,,,,,,Leilighet,Passivhus,182,91.18913983105865,,14.352812,67.269708,False,False,False,False,True,False,0,0,False,0,0,23600.0,2.0,2.0,16335.405454295198,0,0,7286.514571099399,0,0,0,0.87335157,0,0,0.6514841606,0,0,0,1.0694427016,0,0,0.6817644105999999,0,0,0,Alle bygg er passivhus,0,0
792,821,1,P1,,,,,,,,,Leilighet,Passivhus,352,88.06536672220025,,14.390978,67.272073,False,False,False,False,True,False,0,0,False,0,0,45700.0,3.0,3.0,31593.7512083072,0,0,14092.599610038398,0,0,0,1.68911952,0,0,1.2600133216,0,0,0,2.0683726976,0,0,1.3185773215999999,0,0,0,Alle bygg er passivhus,0,0
793,822,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21263463647182,,14.386077,67.26913,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
794,823,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21169303885438,,14.35451,67.269532,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
795,824,1,P1,,,,,,,,,Leilighet,Passivhus,752,188.2164134787686,,14.385401,67.269462,False,False,False,False,True,False,0,0,False,0,0,97600.0,6.0,7.0,67495.7412177472,0,0,30106.9173487184,0,0,0,3.60857352,0,0,2.6918466416,0,0,0,4.418796217600001,0,0,2.8169606415999997,0,0,0,Alle bygg er passivhus,0,0
796,825,1,P1,,,,,,,,,Leilighet,Passivhus,2175,435.3149127781168,,14.354745,67.271909,False,False,False,False,True,False,0,0,False,0,0,282300.0,18.0,21.0,195217.07067633,0,0,87077.85270407252,0,0,0,10.437031125,0,0,7.7855936775,0,0,0,12.78042789,0,0,8.1474593025,0,0,0,Alle bygg er passivhus,0,0
797,826,1,P1,,,,,,,,,Leilighet,Passivhus,936,312.4060463820989,,14.385902,67.269449,False,False,False,False,True,False,0,0,False,0,0,121500.0,8.0,9.0,84010.6566220896,0,0,37473.5035085112,0,0,0,4.49152236,0,0,3.3504899688,0,0,0,5.4999910368,0,0,3.5062169688,0,0,0,Alle bygg er passivhus,0,0
798,827,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21347434730745,,14.354587,67.269667,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
799,828,1,P1,,,,,,,,,Leilighet,Passivhus,330,110.0925854999706,,14.390073,67.272099,False,False,False,False,True,False,0,0,False,0,0,42800.0,3.0,3.0,29619.141757788,0,0,13211.812134410999,0,0,0,1.58354955,0,0,1.181262489,0,0,0,1.939099404,0,0,1.236166239,0,0,0,Alle bygg er passivhus,0,0
800,829,1,P1,,,,,,,,,Leilighet,Passivhus,3237,249.2178794972929,,14.387327,67.269587,False,False,False,False,True,False,0,0,False,0,0,420100.0,27.0,31.0,290536.8541513932,0,0,129595.8663002679,0,0,0,15.533181495000001,0,0,11.5871111421,0,0,0,19.0208023356,0,0,12.1256670171,0,0,0,Alle bygg er passivhus,0,0
801,830,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20500250694394,,14.354622,67.269605,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
802,831,1,P1,,,,,,,,,Leilighet,Passivhus,1821,364.5272339181149,,14.371739,67.270499,False,False,False,False,True,False,0,0,False,0,0,236300.0,15.0,18.0,163443.8095179756,0,0,72905.1815053407,0,0,0,8.738314335,0,0,6.5184211893,0,0,0,10.7003030748,0,0,6.8213900643,0,0,0,Alle bygg er passivhus,0,0
803,832,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21227791870913,,14.354544,67.26947,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
804,833,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20409830240179,,14.354579,67.269409,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
805,835,1,P1,,,,,,,,,Leilighet,Passivhus,820,273.6065251680533,,14.355187,67.269524,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
806,837,1,P1,,,,,,,,,Leilighet,Passivhus,3630,660.5990606859555,,14.354654,67.269959,False,False,False,False,True,False,0,0,False,0,0,471100.0,30.0,35.0,325810.559335668,0,0,145329.933478521,0,0,0,17.41904505,0,0,12.993887379,0,0,0,21.330093444,0,0,13.597828629,0,0,0,Alle bygg er passivhus,0,0
807,839,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.2135718554514,,14.354216,67.268644,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
808,841,1,P1,,,,,,,,,Leilighet,Passivhus,15018,756.1151377453173,,14.387806,67.26949,False,False,False,False,True,False,0,0,False,0,0,1949200.0,126.0,145.0,1347940.2149044247,0,0,601257.5594987407,0,0,0,72.06590043000001,0,0,53.7581819994,0,0,0,88.2466510584,0,0,56.2568017494,0,0,0,Alle bygg er passivhus,0,0
809,842,1,P1,,,,,,,,,Butikk,Passivhus,1801,600.7718718872957,,14.350383,67.268488,False,False,False,False,True,False,0,0,False,0,0,321100.0,64.0,44.0,72183.3349643011,0,0,248886.65421781808,0,0,0,7.1838408667,0,0,56.9417445977,0,0,0,6.4055722153,0,0,37.875604519,0,0,0,Alle bygg er passivhus,0,0
810,843,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.20418012965091,,14.354375,67.268657,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
811,844,1,P1,,,,,,,,,Leilighet,Passivhus,1415,472.3140781750587,,14.387127,67.269179,False,False,False,False,True,False,0,0,False,0,0,183700.0,12.0,14.0,127003.289658394,0,0,56650.649000580495,0,0,0,6.790068525000001,0,0,5.0651103695,0,0,0,8.314623202,0,0,5.3005309945,0,0,0,Alle bygg er passivhus,0,0
812,846,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.21284605826783,,14.35355,67.268647,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
813,847,1,P1,,,,,,,,,Leilighet,Passivhus,3761,188.2152733330126,,14.389034,67.269332,False,False,False,False,True,False,0,0,False,0,0,488100.0,32.0,36.0,337568.46106375963,0,0,150574.62253793867,0,0,0,18.047666235,0,0,13.4628127913,0,0,0,22.0998571468,0,0,14.0885491663,0,0,0,Alle bygg er passivhus,0,0
814,849,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.20403854401204,,14.353709,67.26866,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
815,850,1,P1,,,,,,,,,Leilighet,Passivhus,4682,312.4049824661741,,14.389506,67.269372,False,False,False,False,True,False,0,0,False,0,0,607700.0,39.0,45.0,420232.7930604952,0,0,187447.58913124938,0,0,0,22.467209070000003,0,0,16.7596090106,0,0,0,27.5117073016,0,0,17.538576760599998,0,0,0,Alle bygg er passivhus,0,0
816,852,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.21360356730916,,14.354058,67.26863,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
817,853,1,P1,,,,,,,,,Leilighet,Passivhus,4526,754.9234041652404,,14.388744,67.269159,False,False,False,False,True,False,0,0,False,0,0,587400.0,38.0,44.0,406231.01695681363,0,0,181202.0052131642,0,0,0,21.71862201,0,0,16.2011940158,0,0,0,26.5950421288,0,0,16.9542072658,0,0,0,Alle bygg er passivhus,0,0
818,855,1,P1,,,,,,,,,Leilighet,Passivhus,1618,404.9807248778524,,14.393884,67.269736,False,False,False,False,True,False,0,0,False,0,0,210000.0,14.0,16.0,145223.5495881848,0,0,64777.9152529606,0,0,0,7.76419143,0,0,5.7917657794,0,0,0,9.5074631384,0,0,6.0609605294,0,0,0,Alle bygg er passivhus,0,0
819,856,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.20504608669982,,14.353899,67.268617,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
820,858,1,P1,,,,,,,,,Leilighet,Passivhus,1015,338.8412752554652,,14.394442,67.269709,False,False,False,False,True,False,0,0,False,0,0,131700.0,9.0,10.0,91101.299648954,0,0,40636.3312619005,0,0,0,4.870614525,0,0,3.6332770495,0,0,0,5.964199682,0,0,3.8021476745,0,0,0,Alle bygg er passivhus,0,0
821,859,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21232807756411,,14.355521,67.269199,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
822,861,1,P1,,,,,,,,,Leilighet,Passivhus,1738,434.96874505711,,14.392888,67.269652,False,False,False,False,True,False,0,0,False,0,0,225600.0,15.0,17.0,155994.1465910168,0,0,69582.2105745646,0,0,0,8.34002763,0,0,6.2213157754,0,0,0,10.2125901944,0,0,6.5104755253999995,0,0,0,Alle bygg er passivhus,0,0
823,862,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20441492073519,,14.355679,67.269213,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
824,863,1,P1,,,,,,,,,Leilighet,Passivhus,990,330.3516662310976,,14.392738,67.2723,False,False,False,False,True,False,0,0,False,0,0,128500.0,8.0,10.0,88857.425273364,0,0,39635.436403233005,0,0,0,4.7506486500000005,0,0,3.543787467,0,0,0,5.817298212,0,0,3.708498717,0,0,0,Alle bygg er passivhus,0,0
825,864,1,P1,,,,,,,,,Leilighet,Passivhus,1015,338.8422079602545,,14.392382,67.269535,False,False,False,False,True,False,0,0,False,0,0,131700.0,9.0,10.0,91101.299648954,0,0,40636.3312619005,0,0,0,4.870614525,0,0,3.6332770495,0,0,0,5.964199682,0,0,3.8021476745,0,0,0,Alle bygg er passivhus,0,0
826,865,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21218660728206,,14.354854,67.269203,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
827,866,1,P1,,,,,,,,,Andre,Passivhus,3109,777.8547601229371,,14.34542,67.268437,False,False,False,False,True,False,0,0,False,0,0,538200.0,93.0,75.0,158294.9765556204,0,0,379924.7376991877,0,0,0,14.226219094700001,0,0,78.6518183938,0,0,0,14.848870028,0,0,59.9717410345,0,0,0,Alle bygg er passivhus,0,0
828,867,1,P1,,,,,,,,,Leilighet,Passivhus,1248,312.4445927852947,,14.373325,67.27185,False,False,False,False,True,False,0,0,False,0,0,162000.0,10.0,12.0,112014.2088294528,0,0,49964.6713446816,0,0,0,5.988696480000001,0,0,4.4673199584,0,0,0,7.3333213824,0,0,4.6749559584,0,0,0,Alle bygg er passivhus,0,0
829,868,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20462258065722,,14.355013,67.269216,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
830,869,1,P1,,,,,,,,,Andre,Passivhus,1568,392.417712346048,,14.347108,67.26921,False,False,False,False,True,False,0,0,False,0,0,271400.0,47.0,38.0,79834.8418267008,0,0,191612.0902902304,0,0,0,7.1748830944,0,0,39.6674336576,0,0,0,7.488912255999999,0,0,30.246281744,0,0,0,Alle bygg er passivhus,0,0
831,870,1,P1,,,,,,,,,Leilighet,Passivhus,792,264.3651792450038,,14.373199,67.271638,False,False,False,False,True,False,0,0,False,0,0,102800.0,7.0,8.0,71085.9402186912,0,0,31708.349122586405,0,0,0,3.8005189200000005,0,0,2.8350299736,0,0,0,4.6538385696,0,0,2.9667989736,0,0,0,Alle bygg er passivhus,0,0
832,871,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21234986460385,,14.355362,67.269186,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
833,872,1,P1,,,,,,,,,Andre,Passivhus,1715,343.3630278571238,,14.346407,67.269174,False,False,False,False,True,False,0,0,False,0,0,296900.0,51.0,41.0,87319.358247954,0,0,209575.7237549395,0,0,0,7.8475283845,0,0,43.386255563,0,0,0,8.19099778,0,0,33.0818706575,0,0,0,Alle bygg er passivhus,0,0
834,873,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20437729004858,,14.355204,67.269172,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
835,874,1,P1,,,,,,,,,Andre,Passivhus,5772,1443.929585131238,,14.329248,67.26611,False,False,False,False,True,False,0,0,False,0,0,999200.0,172.0,139.0,293881.8284590032,0,0,705347.5670632715,0,0,0,26.411623227600003,0,0,146.0206805304,0,0,0,27.567603024,0,0,111.340266726,0,0,0,Alle bygg er passivhus,0,0
836,875,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21218661210598,,14.354695,67.269189,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
837,876,1,P1,,,,,,,,,Andre,Passivhus,4558,1520.261959005527,,14.328586,67.268047,False,False,False,False,True,False,0,0,False,0,0,789100.0,136.0,110.0,232070.9241365448,0,0,556994.8389941774,0,0,0,20.8565798114,0,0,115.3087771756,0,0,0,21.769427336,0,0,87.922546039,0,0,0,Alle bygg er passivhus,0,0
838,877,1,P1,,,,,,,,,Leilighet,Passivhus,3642,280.3604461559617,,14.35737,67.269383,False,False,False,False,True,False,0,0,False,0,0,472700.0,31.0,35.0,326887.6190359512,0,0,145810.3630106814,0,0,0,17.47662867,0,0,13.0368423786,0,0,0,21.4006061496,0,0,13.6427801286,0,0,0,Alle bygg er passivhus,0,0
839,878,1,P1,,,,,,,,,Andre,Passivhus,1846,615.7699028398633,,14.346907,67.268515,False,False,False,False,True,False,0,0,False,0,0,319600.0,55.0,44.0,93989.2334260776,0,0,225584.1318085238,0,0,0,8.4469605818,0,0,46.7003077372,0,0,0,8.816665832,0,0,35.608824043,0,0,0,Alle bygg er passivhus,0,0
840,879,1,P1,,,,,,,,,Leilighet,Passivhus,6653,350.4520514060591,,14.35819,67.269366,False,False,False,False,True,False,0,0,False,0,0,863500.0,56.0,64.0,597139.8488320108,0,0,266358.1397885951,0,0,0,31.925318655,0,0,23.8149676949,0,0,0,39.0934191964,0,0,24.921860569899998,0,0,0,Alle bygg er passivhus,0,0
841,880,1,P1,,,,,,,,,Andre,Passivhus,3569,1190.52227865622,,14.338486,67.266888,False,False,False,False,True,False,0,0,False,0,0,617900.0,107.0,86.0,181715.9122955964,0,0,436137.4682690257,0,0,0,16.3310955127,0,0,90.2889481658,0,0,0,17.045872348,0,0,68.8450124645,0,0,0,Alle bygg er passivhus,0,0
842,881,1,P1,,,,,,,,,Leilighet,Passivhus,751,250.6959925394135,,14.358659,67.269502,False,False,False,False,True,False,0,0,False,0,0,97500.0,6.0,7.0,67405.9862427236,0,0,30066.8815543717,0,0,0,3.6037748850000004,0,0,2.6882670583,0,0,0,4.4129201588,0,0,2.8132146833,0,0,0,Alle bygg er passivhus,0,0
843,882,1,P1,,,,,,,,,Andre,Passivhus,611,305.7752423991317,,14.340991,67.26626,False,False,False,False,True,False,0,0,False,0,0,105800.0,18.0,15.0,31109.1124720116,0,0,74665.1703873283,0,0,0,2.7958249813,0,0,15.4571441102,0,0,0,2.9181922119999997,0,0,11.7860192255,0,0,0,Alle bygg er passivhus,0,0
844,883,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22463186934661,,14.407138,67.275095,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
845,884,1,P1,,,,,,,,,Leilighet,Passivhus,1050,350.450713659497,,14.360692,67.26931,False,False,False,False,True,False,0,0,False,0,0,136300.0,9.0,10.0,94242.72377478,0,0,42037.58406403499,0,0,0,5.03856675,0,0,3.758562465,0,0,0,6.16986174,0,0,3.9332562149999997,0,0,0,Alle bygg er passivhus,0,0
846,885,1,P1,,,,,,,,,Andre,Passivhus,2014,671.786174442653,,14.344302,67.266917,False,False,False,False,True,False,0,0,False,0,0,348700.0,60.0,48.0,102542.9664789384,0,0,246113.9986253342,0,0,0,9.2156980562,0,0,50.9503899148,0,0,0,9.619049288,0,0,38.849497086999996,0,0,0,Alle bygg er passivhus,0,0
847,886,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26744661890419,,14.407172,67.275033,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
848,887,1,P1,,,,,,,,,Andre,Passivhus,1951,976.2737029150812,,14.347233,67.26684,False,False,False,False,True,False,0,0,False,0,0,337800.0,58.0,47.0,99335.31658411559,0,0,238415.2985690303,0,0,0,8.9274215033,0,0,49.356609098199996,0,0,0,9.318155491999999,0,0,37.6342446955,0,0,0,Alle bygg er passivhus,0,0
849,888,1,P1,,,,,,,,,Leilighet,Passivhus,1760,352.4513865513968,,14.357621,67.270203,False,False,False,False,True,False,0,0,False,0,0,228400.0,15.0,17.0,157968.756041536,0,0,70462.99805019199,0,0,0,8.4455976,0,0,6.300066608,0,0,0,10.341863488000001,0,0,6.592886608,0,0,0,Alle bygg er passivhus,0,0
850,889,1,P1,,,,,,,,,Leilighet,Passivhus,2186,91.21514119314686,,14.408792,67.275078,False,False,False,False,True,False,0,0,False,0,0,283700.0,18.0,21.0,196204.3754015896,0,0,87518.24644188621,0,0,0,10.48981611,0,0,7.8249690938,0,0,0,12.8450645368,0,0,8.1886648438,0,0,0,Alle bygg er passivhus,0,0
851,890,1,P1,,,,,,,,,Andre,Passivhus,1500,500.4542541166292,,14.343552,67.268386,False,False,False,False,True,False,0,0,False,0,0,259700.0,45.0,36.0,76372.61654339998,0,0,183302.38229295003,0,0,0,6.863727450000001,0,0,37.947162299999995,0,0,0,7.1641379999999995,0,0,28.93458075,0,0,0,Alle bygg er passivhus,0,0
852,891,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.2118559519831,,14.357241,67.269721,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
853,892,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21554983967683,,14.408996,67.275581,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
854,893,1,P1,,,,,,,,,Kontor,Passivhus,2882,961.276800819223,,14.359924,67.270334,False,False,False,False,True,False,0,0,False,0,0,462200.0,86.0,70.0,93313.1820212988,0,0,368915.24980081635,0,0,0,8.8653161652,0,0,76.7835541572,0,0,0,8.692067617200001,0,0,61.639339872,0,0,0,Alle bygg er passivhus,0,0
855,894,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20447570071524,,14.357399,67.269735,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
856,895,1,P1,,,,,,,,,Leilighet,Passivhus,1563,391.1625084767016,,14.374883,67.271049,False,False,False,False,True,False,0,0,False,0,0,202900.0,13.0,15.0,140287.0259618868,0,0,62575.946563892096,0,0,0,7.500266505000001,0,0,5.5948886979,0,0,0,9.1842799044,0,0,5.8549328228999995,0,0,0,Alle bygg er passivhus,0,0
857,896,1,P1,,,,,,,,,Kontor,Passivhus,2201,734.1341141428708,,14.402116,67.271344,False,False,False,False,True,False,0,0,False,0,0,353000.0,65.0,54.0,71263.81458323341,0,0,281742.7011837602,0,0,0,6.7704930186,0,0,58.6400425746,0,0,0,6.6381821046,0,0,47.074318896,0,0,0,Alle bygg er passivhus,0,0
858,897,1,P1,,,,,,,,,Leilighet,Passivhus,729,182.4721754643395,,14.375557,67.270976,False,False,False,False,True,False,0,0,False,0,0,94600.0,6.0,7.0,65431.37679220439,0,0,29186.094078744303,0,0,0,3.498204915,0,0,2.6095162257,0,0,0,4.283646865200001,0,0,2.7308036007,0,0,0,Alle bygg er passivhus,0,0
859,898,1,P1,,,,,,,,,Leilighet,Passivhus,2187,91.20375004985819,,14.357749,67.269704,False,False,False,False,True,False,0,0,False,0,0,283900.0,18.0,21.0,196294.13037661318,0,0,87558.28223623289,0,0,0,10.494614745,0,0,7.8285486771,0,0,0,12.850940595600001,0,0,8.1924108021,0,0,0,Alle bygg er passivhus,0,0
860,899,1,P1,,,,,,,,,Kontor,Passivhus,1440,720.4151243747991,,14.377331,67.269924,False,False,False,False,True,False,0,0,False,0,0,231000.0,43.0,35.0,46624.213084896,0,0,184329.61822108802,0,0,0,4.429581984,0,0,38.365134624,0,0,0,4.343017824,0,0,30.798282240000002,0,0,0,Alle bygg er passivhus,0,0
861,900,1,P1,,,,,,,,,Leilighet,Passivhus,1342,447.8268736626526,,14.376217,67.271007,False,False,False,False,True,False,0,0,False,0,0,174200.0,11.0,13.0,120451.1764816712,0,0,53728.0360132714,0,0,0,6.43976817,0,0,4.8038007886,0,0,0,7.8856709096,0,0,5.0270760386,0,0,0,Alle bygg er passivhus,0,0
862,901,1,P1,,,,,,,,,Leilighet,Passivhus,2187,91.21224307820403,,14.357908,67.269718,False,False,False,False,True,False,0,0,False,0,0,283900.0,18.0,21.0,196294.13037661318,0,0,87558.28223623289,0,0,0,10.494614745,0,0,7.8285486771,0,0,0,12.850940595600001,0,0,8.1924108021,0,0,0,Alle bygg er passivhus,0,0
863,902,1,P1,,,,,,,,,Andre,Passivhus,3233,1078.406246864515,,14.339453,67.266994,False,False,False,False,True,False,0,0,False,0,0,559700.0,97.0,78.0,164608.44618987478,0,0,395077.7346354049,0,0,0,14.7936205639,0,0,81.7887838106,0,0,0,15.441105435999999,0,0,62.3636663765,0,0,0,Alle bygg er passivhus,0,0
